country,yearQ,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,ggall,extggall,gg,extgg,lccgg,extlccgg,delta,x,y,kappa,alpha
Argentina,2004Q1,414.771,94.56970043001749,0.35211267605633806,73.448,92.346,226.599,226.599,128.143,1.022,59.008,188.172,511.299,188.172,238.513,129.165,28.675,4.074,0.631972681,0.120224055,0.142074978,0.953588147,0.83679164
Argentina,2004Q2,432.916,95.27145901845454,0.34036759700476515,85.196,96.744,243.753,243.753,128.135,1.092,59.935,189.162,532.371,189.162,243.334,129.227,28.288,3.931,0.64468012,0.116251736,0.138963518,0.954534629,0.844733872
Argentina,2004Q3,439.244,93.27917734022193,0.33772374197906113,89.994,98.676,250.907,250.907,127.635,1.05,59.652,188.337,540.403,188.337,223.357,128.685,12.632,3.596,0.651487871,0.056555201,0.284673844,0.953804229,0.937903043
Argentina,2004Q4,460.077,94.8387460000973,0.33795201081446435,104.575,101.363,271.476,271.476,128.436,1.002,59.164,188.601,566.045,188.601,226.246,129.438,11.982,3.625,0.666809176,0.052960052,0.302537139,0.951912293,0.944605337
Argentina,2005Q1,448.619,89.190023515628,0.3451846738004833,111.039,102.121,273.466,273.466,118.041,0.915,56.196,175.153,549.717,175.153,211.961,118.957,10.301,3.587,0.681376053,0.048598563,0.34821862,0.946887468,0.953512252
Argentina,2005Q2,295.669,56.09768848888582,0.3487966515521451,4.554,103.331,163.836,163.836,77.247,0.678,53.907,131.833,362.578,131.833,174.539,77.925,78.503,11.487,0.636400995,0.449773403,0.146325618,0.818994633,0.396669655
Argentina,2005Q3,295.391,53.46448701831371,0.3460207612456747,4.818,100.091,160.18,160.18,81.013,0.707,53.491,135.211,362.423,135.211,176.419,81.72,81.492,20.893,0.626924892,0.461923036,0.256380994,0.68256181,0.452095852
Argentina,2005Q4,446.471,76.64243190115442,0.33200531208499334,147.787,99.199,302.523,302.523,88.934,0.683,54.331,143.948,387.434,143.948,197.814,89.617,93.702,22.937,0.628458008,0.473687403,0.244786664,0.68791587,0.430773354
Argentina,2006Q1,451.291,73.29100266320296,0.32658393207054215,152.241,90.17,296.129,296.129,100.752,0.756,53.655,155.163,391.746,155.163,231.52,101.508,91.054,23.74,0.603919376,0.393287837,0.260724405,0.741113977,0.518564711
Argentina,2006Q2,461.456,71.39888646221767,0.3261578604044358,153.972,95.851,300.881,300.881,106.507,0.905,53.163,160.576,400.573,160.576,240.146,107.412,94.656,25.395,0.59913424,0.394160219,0.268287272,0.736200543,0.51861865
Argentina,2006Q3,460.655,67.63621367306476,0.324254215304799,154.929,91.831,299.846,299.846,108.365,0.932,51.513,160.809,399.699,160.809,239.396,109.296,95.097,28.042,0.59767475,0.397237214,0.294877862,0.708851333,0.531349194
Argentina,2006Q4,479.501,66.97843578767761,0.3287310979618672,169.481,86.784,311.28,311.28,116.115,0.864,51.243,168.222,415.917,168.222,249.679,116.979,101.126,16.821,0.595539495,0.405024051,0.166337045,0.833431193,0.433029127
Argentina,2007Q1,483.039,64.52474522149659,0.3246753246753247,158.732,93.318,306.915,306.915,122.243,0.861,53.021,176.124,419.952,176.124,253.369,123.103,98.87,13.561,0.580609212,0.390221377,0.137159907,0.87237982,0.420094201
Argentina,2007Q2,488.443,61.617598279706776,0.3254149040026033,153.763,96.49,305.048,305.048,139.812,1.349,42.234,183.395,425.042,183.395,261.946,141.161,102.811,9.557,0.568524993,0.392489292,0.092956979,0.915442104,0.373809987
Argentina,2007Q3,493.399,58.81479307165588,0.3194888178913738,158.631,93.118,308.043,308.043,139.753,1.128,44.474,185.355,429.167,185.355,264.184,140.881,105.235,21.397,0.56810519,0.398339793,0.20332589,0.812471021,0.441393942
Argentina,2007Q4,519.821,57.952314177669194,0.31959092361776925,190.153,80.134,328.498,328.498,143.881,1.163,46.279,191.323,452.857,191.323,280.57,145.044,112.779,21.081,0.577520056,0.401963859,0.186923097,0.822154091,0.434084537
Argentina,2008Q1,521.328,54.221802735161184,0.3176620076238882,171.639,98.23,327.452,327.452,140.88,1.052,51.943,193.875,454.864,193.875,281.103,141.933,109.626,19.723,0.573773699,0.389985166,0.1799117,0.835385818,0.442598586
Argentina,2008Q2,516.549,49.72284984911343,0.3327787021630616,183.225,90.794,334.494,334.494,133.166,0.767,48.122,182.055,450.29,182.055,280.877,133.933,113.388,15.806,0.595693886,0.40369272,0.139397467,0.86081402,0.416782705
Argentina,2008Q3,519.882,46.99485773382725,0.32102728731942215,180.509,98.16,343.59,343.59,126.198,0.69,49.404,176.292,453.877,176.292,282.636,126.888,115.376,14.48,0.611586399,0.408214099,0.125502704,0.868099435,0.416301399
Argentina,2008Q4,552.969,48.099072728470645,0.2912904165452957,217.119,83.801,370.903,370.903,126.062,0.748,55.256,182.066,501.132,182.066,314.772,126.811,129.159,14.98,0.636690533,0.410325569,0.115981078,0.86900974,0.430279628
Argentina,2009Q1,556.633,47.59037106352014,0.27027027027027023,207.936,91.391,364.694,364.694,132.373,0.894,58.672,191.939,505.653,191.939,331.024,133.267,133.543,15.359,0.620413604,0.403423921,0.115011644,0.877765776,0.424536357
Argentina,2009Q2,585.413,49.652164961202,0.2647603918453799,215.696,94.497,389.646,389.646,133.497,1.053,61.218,195.768,531.175,195.768,346.662,134.55,142.004,12.011,0.631443498,0.409632437,0.084582124,0.905991126,0.40614662
Argentina,2009Q3,597.086,49.73479079371661,0.26157467957101754,209.771,105.215,399.034,399.034,133.533,1.025,63.493,198.052,541.585,198.052,346.704,134.559,143.72,12.419,0.634310404,0.414532281,0.086411077,0.90204758,0.402954613
Argentina,2009Q4,611.528,49.00345122814311,0.2645502645502646,211.482,106.551,415.296,415.296,129.121,0.882,66.229,196.233,556.11,196.233,392.08,130.003,184.89,12.623,0.647132762,0.471561926,0.068273027,0.908761832,0.321055907
Argentina,2010Q1,644.07,48.624958979789255,0.2592016588906169,202.357,117.495,445.658,445.658,130.342,0.832,67.238,198.412,585.517,198.412,416.773,131.174,176.038,12.795,0.661133665,0.422383408,0.072683171,0.909403319,0.407558164
Argentina,2010Q2,674.492,47.06137260795643,0.25568908207619534,197.063,135.603,460.044,460.044,145.297,0.943,68.208,214.448,612.819,214.448,440.425,146.24,179.918,5.223,0.650063069,0.408509962,0.029029891,0.966111037,0.389826955
Argentina,2010Q3,697.657,45.185278011490865,0.25380710659898476,182.884,145.666,461.487,461.487,166.012,1.068,69.09,236.17,633.907,236.17,456.271,167.08,180.64,18.2,0.627437463,0.395905065,0.100752879,0.892934552,0.432586495
Argentina,2010Q4,653.666,39.33668805625029,0.2527805864509606,123.489,143.341,408.215,408.215,173.253,0.935,71.263,245.451,650.089,245.451,461.307,174.188,184.872,26.631,0.622434774,0.40075698,0.144051019,0.84710072,0.448894017
Argentina,2011Q1,701.938,39.45217232602792,0.2478929102627665,94.241,173.065,447.762,447.762,180.716,0.985,72.475,254.176,701.938,254.176,507.346,181.701,185.402,12.411,0.637893945,0.365435029,0.066941025,0.932443561,0.465471595
Argentina,2011Q2,725.787,37.86100849414191,0.24449877750611249,105.675,177.27,465.743,465.743,184.396,0.957,74.691,260.044,725.787,260.044,524.091,185.353,188.847,9.703,0.641707553,0.360332461,0.051380218,0.948327238,0.467329784
Argentina,2011Q3,737.236,35.93836464066984,0.23894862604540026,122.547,168.642,477.962,477.962,181.27,0.992,77.012,259.274,737.236,259.274,527.093,182.262,191.697,9.5,0.648316143,0.363687243,0.049557374,0.948751174,0.466828241
Argentina,2011Q4,770.256,35.34867565944943,0.2334267040149393,163.127,141.952,511.13,511.13,177.874,0.893,80.359,259.126,770.256,259.126,539.685,178.767,196.175,6.216,0.663584574,0.363499078,0.031685995,0.965763075,0.469575904
Argentina,2012Q1,793.288,34.592964428013914,0.22941041523285158,123.735,180.372,522.275,522.275,188.197,0.964,81.852,271.014,793.288,271.014,552.102,189.162,198.619,6.412,0.658366192,0.359750553,0.032282914,0.966005133,0.471211066
Argentina,2012Q2,827.269,34.51699394626348,0.22099447513812154,130.667,183.27,550.551,550.551,191.14,0.798,84.78,276.718,827.269,276.718,579.769,191.938,197.985,6.747,0.665504207,0.341489455,0.034078339,0.965209148,0.504357661
Argentina,2012Q3,879.02,35.01673942566532,0.21381227282446014,124.908,194.912,598.203,598.203,191.753,0.837,88.226,280.817,879.02,280.817,608.773,192.591,207.574,6.673,0.680534004,0.340971101,0.032147571,0.965688389,0.515072419
Argentina,2012Q4,971.126,36.81417360904866,0.2041649652919559,180.508,159.713,671.547,671.547,204.266,0.804,94.509,299.579,971.126,299.579,655.146,205.07,218.587,6.782,0.691513769,0.333646241,0.031026548,0.96644294,0.532483134
Argentina,2013Q1,1000.296,36.062706205423005,0.1960015680125441,145.928,208.117,694.948,694.948,207.056,0.806,97.486,305.348,1000.296,305.348,679.99,207.862,225.817,5.846,0.694742356,0.332088707,0.025888219,0.971836298,0.53437196
Argentina,2013Q2,1056.817,35.728040732527774,0.18604651162790697,154.837,219.767,738.406,738.406,213.598,0.976,103.836,318.411,1056.817,318.411,711.864,214.574,233.704,5.077,0.698707534,0.328298664,0.021724061,0.976328714,0.540341748
Argentina,2013Q3,1164.447,37.07393910100733,0.17316017316017315,156.362,227.137,822.619,822.619,229.46,1.214,111.153,341.827,1164.447,341.827,797.835,230.674,233.648,4.475,0.706446923,0.292852532,0.019152743,0.980892964,0.593396767
Argentina,2013Q4,1321.347,39.463133430456246,0.15382248884786956,241.145,184.165,925.339,925.339,264.323,1.46,130.225,396.008,1321.347,396.008,898.651,265.784,259.607,4.976,0.70029977,0.288885229,0.019167434,0.981524243,0.595390356
Argentina,2014Q1,1493.281,41.41703390729623,0.12575452716297786,160.499,279.379,1003.94,1003.94,325.179,5.816,158.345,489.341,1493.281,489.341,1069.975,330.996,264.999,10.837,0.672304811,0.247668403,0.040894494000000003,0.969092393,0.646677927
Argentina,2014Q2,1617.293,41.10876850103553,0.12371644191513052,110.975,310.392,997.473,997.473,376.051,5.178,238.591,619.82,1617.293,619.82,1105.03,381.229,263.109,10.973,0.616754664,0.238101228,0.041705149,0.974089581,0.630045471
Argentina,2014Q3,1696.016,39.93990913673968,0.11933174224343675,115.376,344.049,1075.056,1075.056,378.83,3.994,238.135,620.96,1696.016,620.96,1155.428,382.824,242.246,11.912,0.633871379,0.209659105,0.049173155,0.971841591,0.685504801
Argentina,2014Q4,2088.689,45.61365324209025,0.11750881316098707,389.224,333.76,1464.712,1464.712,373.719,3.857,246.401,623.977,2088.689,623.977,1458.319,377.576,490.019,7.43,0.701259019,0.336016331,0.015162677,0.982945402,0.528103861
Argentina,2015Q1,2882.025,59.14458455048137,0.11402508551881414,1060.142,425.558,2253.682,2253.682,372.673,5,250.671,628.343,2882.025,628.343,2002.743,377.672,1023.191,10.658,0.781978643,0.510894808,0.010416433,0.975590917,0.353469419
Argentina,2015Q2,3304.393,63.72911874786516,0.11061946902654868,1378.488,463.118,2655.32,2655.32,386.125,5.756,257.193,649.073,3304.393,649.073,2320.583,391.88,1279.224,7.238,0.803572699,0.55125113,0.005658118,0.984121129,0.317881149
Argentina,2015Q3,2249.616,40.394486391642076,0.10666666666666667,173.413,458.622,1573.533,1573.533,400.823,6.477,268.783,676.083,2249.616,676.083,1607.807,407.3,438.438,6.658,0.699467376,0.272693178,0.015185728,0.986220982,0.61606196
Argentina,2015Q4,2917.412,48.994989049020674,0.07633587786259542,321.241,447.847,1978.003,1978.003,544.455,14.953,380.001,939.409,2917.412,939.409,2098.544,559.408,540.956,10.027,0.677999199,0.257776821,0.018535703,0.985161296,0.626845067
Argentina,2016Q1,3344.162,51.98449092785585,0.0684931506849315,507.966,568.019,2248.327,2248.327,654.038,15.43,426.367,1095.835,3344.162,1095.835,2434.764,669.468,690.131,18.596,0.672314021,0.283448827,0.026945609,0.976692011,0.58975848
Argentina,2016Q2,3918.676,55.593765981676725,0.06666666666666667,630.848,555.572,2416.426,2416.426,1061.178,21.271,419.801,1502.25,3918.676,1502.25,2941.797,1082.45,851.257,66.206,0.616643479,0.289366329,0.077774397,0.941294094,0.567236098
Argentina,2016Q3,4192.505,54.981917393826926,0.06535947712418301,738.213,535.449,2684.673,2684.673,1050.545,29.984,427.303,1507.832,4192.505,1507.832,3188.571,1080.529,972.585,56.035,0.640350578,0.305022218,0.057614502,0.951136574,0.551107588
Argentina,2016Q4,4618.72,56.13309106656408,0.06289308176100629,795.092,619.799,2890.475,2890.475,1261.062,19.592,447.591,1728.246,4618.72,1728.246,3605.326,1280.654,1211.26,157.3,0.62581711,0.335964071,0.129864769,0.883399542,0.532876027
Argentina,2017Q1,5242.976,59.669331239356026,0.06493506493506493,1114.115,753.622,3350.927,3350.927,1414.898,41.779,435.372,1892.049,5242.976,1892.049,4124.718,1456.677,1635.247,200.246,0.6391269,0.396450618,0.122456118,0.865471259,0.455659253
Argentina,2017Q2,5411.794,58.050072856438874,0.06024096385542168,936.531,746.817,3304.585,3304.585,1596.403,34.197,476.609,2107.209,5411.794,2107.209,4288.281,1630.6,1511.193,249.907,0.610626532,0.352400647,0.165370671,0.850332043,0.518324376
Argentina,2017Q3,5632.882,56.49928542506435,0.057803468208092484,944.557,689.05,3309.817,3309.817,1688.841,74.546,559.677,2323.065,5632.882,2323.065,4499.658,1763.387,1350.248,275.282,0.587588556,0.300077917,0.20387514,0.851656815,0.593423855
Argentina,2017Q4,5915.884,55.494906956521405,0.05376344086021505,665.012,813.31,3259.263,3259.263,1937.664,82.886,636.072,2656.621,5915.884,2656.621,4771.189,2020.55,1291.779,323.54,0.550934231,0.27074572,0.250460799,0.848994972,0.6316538
Argentina,2018Q1,6768.692,59.32347422211557,0.04854368932038835,733.419,990.261,3615.831,3615.831,2339.388,89.977,723.497,3152.861,6768.692,3152.861,5530.81,2429.364,1427.179,354.952,0.53419937,0.258041589,0.248708816,0.862221702,0.637093599
Argentina,2018Q2,9340.969,76.07417426377935,0.034722222222222224,1177.526,1078.463,4689.487,4689.487,3080.865,189.406,1381.211,4651.482,9340.969,4651.482,7458.899,3270.272,1746.754,486.833,0.502034318,0.234183892,0.278707248,0.868929225,0.66353865
Argentina,2018Q3,12544.627,94.4683126499122,0.024301336573511544,2254.345,1192.072,6021.858,6021.858,4194.455,324.066,2004.248,6522.769,12544.627,6522.769,10130.554,4518.521,2059.617,558.579,0.480034839,0.20330744,0.271205277,0.893958183,0.691336175
Argentina,2018Q4,12453.539,85.63416805179209,0.026595744680851064,2367.694,1399.403,5926.803,5926.803,3979.434,252.104,2295.198,6526.736,12453.539,6526.736,9592.314,4231.538,2369.755,661.478,0.475913152,0.247047271,0.279133497,0.868420341,0.625797056
Argentina,2019Q1,13978.019,88.26760417782886,0.023121387283236993,2621.334,1649.614,6637.56,6637.56,4499.828,202.381,2638.25,7340.459,13978.019,7340.459,10837.59,4702.209,2403.965,693.585,0.474856988,0.221817304,0.288517096,0.878132084,0.667648947
Argentina,2019Q2,14212.161,80.95853638755426,0.023607176581680833,2564.1,1901.763,6758.101,6758.101,4232.918,210.044,3011.097,7454.06,14212.161,7454.06,10682.189,4442.962,2718.284,683.666,0.47551537,0.254468817,0.251506465,0.877974398,0.599448774
Argentina,2019Q3,17776.623,91.88240172273152,0.017394329448599755,4566.699,1946.885,7892.5,7892.5,5600.143,83.33,4200.651,9884.123,17776.623,9884.123,12930.835,5683.484,2921.929,611.99,0.443981964,0.225965995,0.209447252,0.914880537,0.597645732
Argentina,2019Q4,19204.098,89.54107658707575,0.016725204883759826,2767.719,1887.228,8871.262,8871.262,5811.966,100.081,4420.789,10332.836,19204.098,10337.559,13503,5912.047,3098.258,627.65,0.461700362,0.229449604,0.20258158,0.913649834,0.603709775
Brazil,2004Q1,1274.442,72.1862234436633,0.34390260678175943,405.907,326.898,1035.812,1035.812,162.843,13.69,62.098,238.63,1274.442,238.63,987.356,176.533,NA,NA,0.812757269,NA,NA,NA,NA
Brazil,2004Q2,1294.781,70.81884811026636,0.3218849583158979,413.602,330.575,1052.621,1052.621,162.695,15.861,63.605,242.16,1294.781,242.16,1002.823,178.555,NA,NA,0.812972232,NA,NA,NA,NA
Brazil,2004Q3,1299.456,68.6017647537063,0.3499195185107425,437.72,330.614,1073.867,1073.867,152.979,15.274,57.336,225.589,1299.456,225.589,1025.066,168.253,NA,NA,0.826397354,NA,NA,NA,NA
Brazil,2004Q4,1331.761,68.02507981100753,0.3768465480856195,464.202,343.33,1119.876,1119.876,146.332,13.988,51.565,211.885,1331.761,211.885,1073.02,160.32,NA,NA,0.84089863,NA,NA,NA,NA
Brazil,2005Q1,1387.21,68.92362758654271,0.37517820964958354,492.684,352.863,1168.487,1168.487,154.582,12.696,51.445,218.723,1387.21,218.723,1128.011,167.278,NA,NA,0.842328847,NA,NA,NA,NA
Brazil,2005Q2,1398.274,67.6658735147759,0.42560435818862785,533.31,353.989,1208.362,1208.362,133.649,13.678,42.585,189.912,1398.274,189.912,1173.647,147.326,NA,NA,0.864181126,NA,NA,NA,NA
Brazil,2005Q3,1422.335,67.28022947466611,0.4501665616278023,562.881,366.14,1243.275,1243.275,125.912,13.054,40.095,179.06,1422.335,179.06,1209.91,138.965,NA,NA,0.87410842,NA,NA,NA,NA
Brazil,2005Q4,1453.608,66.96852091418715,0.42736869096969954,582.276,391.749,1257.645,1257.645,141.113,12.706,42.144,195.963,1453.608,195.963,1233.301,153.819,984.927,9.711,0.865188552,0.798610396,0.009859614,0.94159257,0.086053087
Brazil,2006Q1,1490.608,66.98928249138034,0.46048996131884323,601.471,396.935,1304.407,1304.407,136.631,13.209,36.361,186.201,1490.608,186.201,1298.445,149.84,1021.221,24.007,0.875083858,0.786495385,0.023508134,0.851988393,0.122362573
Brazil,2006Q2,1465.661,64.52210899626866,0.46221400508435406,603.446,394.775,1298.082,1298.082,117.251,12.014,38.314,167.579,1465.661,167.579,1286.322,129.265,1016.1,21.15,0.885663192,0.789926628,0.02081488,0.856194793,0.126660782
Brazil,2006Q3,1511.176,64.67544284251203,0.46010858562620777,631.976,407.054,1339.891,1339.891,118.091,14.879,38.314,171.285,1511.176,171.272,1334.566,132.957,1061.864,25.174,0.886663102,0.79566241,0.023707367,0.83356646,0.123906987
Brazil,2006Q4,1556.476,64.59880885679306,0.46790192775594236,620.129,451.331,1377.708,1377.708,125.851,14.112,38.805,178.768,1556.476,178.755,1378.51,139.95,1093.495,31.507,0.885154027,0.793244155,0.028813118,0.800987039,0.129656202
Brazil,2007Q1,1603.665,64.49220080567746,0.48790007806401253,669.475,458.113,1443.799,1443.799,105.822,17.481,36.563,159.866,1603.665,159.854,1434.664,123.291,1142.651,20.985,0.90031958,0.796458962,0.018365188,0.853259865,0.131606309
Brazil,2007Q2,1655.279,64.27566545165362,0.5193725979017347,688.47,478.848,1493.187,1493.187,106.528,20.856,34.707,162.092,1655.279,162.091,1498.803,127.385,1198.904,32.934,0.902076327,0.79990766,0.027470089,0.775605488,0.13761829
Brazil,2007Q3,1654.862,62.464617731843276,0.5440400413470431,698.425,450.997,1475.087,1475.087,129.399,17.099,33.278,179.775,1654.862,179.775,1470.898,146.498,1200.833,59.324,0.891365564,0.816394475,0.049402373,0.628738124,0.12935536
Brazil,2007Q4,1714.436,63.024641367397194,0.5648121999435188,703.025,473.693,1537.923,1537.923,126.599,17.704,32.21,176.513,1714.436,176.472,1536.385,144.263,1224.871,62.696,0.897067024,0.797242228,0.051185798,0.6035529,0.156768973
Brazil,2008Q1,1734.727,61.93473871744568,0.5719842132357147,711.085,471.899,1549.495,1549.495,133.203,20.287,31.743,185.232,1734.727,185.195,1543.66,153.452,1250.027,74.028,0.893242568,0.809781299,0.059221121,0.550793278,0.147124006
Brazil,2008Q2,1779.757,61.3759045991658,0.6284960090503425,693.418,481.509,1600.114,1600.114,130.055,20.517,29.071,179.643,1779.757,179.61,1598.977,150.539,1247.29,79.235,0.899081729,0.780054998,0.063525724,0.508973374,0.187502742
Brazil,2008Q3,1756.632,58.156570288181975,0.5226025607525477,657.203,480.811,1546.893,1546.893,147.129,27.123,35.487,209.739,1756.632,209.705,1543.049,174.217,1224.735,92.372,0.880620984,0.793711023,0.07542203,0.498544229,0.16667018
Brazil,2008Q4,1910.043,61.42006422914892,0.4280455440458865,665.824,512.498,1677.49,1677.49,166.338,21.459,44.756,232.553,1910.043,232.513,1676.472,187.757,1264.823,90.659,0.878268186,0.754455189,0.071677223,0.555767299,0.202546616
Brazil,2009Q1,1898.602,60.19902500891761,0.44708722671793266,663.436,511.658,1679.061,1679.061,154.328,23.187,42.026,219.541,1898.602,219.507,1669.337,177.481,1267.794,83.247,0.884384932,0.759459594,0.065662876,0.568669537,0.197644298
Brazil,2009Q2,1948.314,61.115370234208555,0.513373376456697,697.546,536.718,1739.202,1739.202,146.746,25.635,36.731,209.112,1948.314,209.112,1731.784,172.381,1321.876,88.127,0.892670278,0.763303045,0.066668129,0.525872376,0.201928107
Brazil,2009Q3,2037.33,63.11102767885686,0.5580357142857143,690.571,553.767,1816.887,1816.887,155.383,31.054,34.005,220.443,2037.33,220.443,1814.154,186.438,1385.889,107.558,0.891798089,0.763931287,0.07760939,0.452059206,0.209862575
Brazil,2009Q4,2156.529,64.70158314979211,0.5745805561939784,740.076,543.871,1924.165,1924.165,166.275,33.294,32.796,232.364,2156.529,232.364,1923.758,199.568,1398.415,123.385,0.892250927,0.726918355,0.088232034,0.404751396,0.257181081
Brazil,2010Q1,2181.507,62.98909511106285,0.5572893446277307,741.384,521.954,1931.024,1931.024,178.417,38.445,33.621,250.483,2181.507,250.483,1938.046,216.862,1400.382,142.146,0.885178915,0.72257418,0.101505161,0.36122352,0.266555991
Brazil,2010Q2,2311.511,64.13958193900122,0.5534646889528448,757.907,600.807,2039.676,2039.676,190.009,45.212,36.614,271.835,2311.511,271.835,2046.896,235.221,1516.501,160.973,0.882399435,0.740878384,0.106147639,0.33127455,0.249505534
Brazil,2010Q3,2336.414,62.321524216797805,0.5866823115283074,743.728,593.739,2051.427,2051.427,200.02,48.527,36.44,284.987,2336.414,284.987,2060.166,248.547,1534.405,176.062,0.878023758,0.744796779,0.114742848,0.299370909,0.249067387
Brazil,2010Q4,2426.059,62.433209542218215,0.5931901767706727,913.979,518.67,2135.826,2135.826,200.631,50.984,38.618,290.233,2426.059,290.233,2121.663,251.615,1603.94,182.426,0.880368532,0.755982453,0.113736175,0.281271444,0.238955191
Brazil,2011Q1,2424.188,60.36353259639425,0.6115459882583171,896.804,515.438,2139.873,2139.873,196.384,50.775,37.156,284.315,2424.188,284.315,2125.752,247.159,1611.513,183.315,0.88271743,0.758090784,0.113753349,0.264721392,0.238878268
Brazil,2011Q2,2540.114,61.081737885017105,0.6360513929525505,959.481,573.552,2255.706,2255.706,200.262,52.79,31.356,284.408,2540.114,284.408,2246.607,253.052,1729.461,192.144,0.888033372,0.769810207,0.111100511,0.236144659,0.229438981
Brazil,2011Q3,2563.163,59.985822434534654,0.5467169646274124,987.047,551.141,2264.217,2264.217,202.461,59.544,36.941,298.946,2563.163,298.946,2252.128,262.005,1723.918,194.653,0.883368323,0.765461821,0.112913143,0.258943178,0.231315972
Brazil,2011Q4,2653.563,60.63371524697799,0.5379814934366258,1000.645,591.569,2346.76,2346.76,213.832,58.718,34.254,306.803,2653.563,306.803,2339.564,272.549,1783.061,202.332,0.884380736,0.762133885,0.113474525,0.252003707,0.236017841
Brazil,2012Q1,2694.372,60.017334462234054,0.5454347114650376,972.356,556.277,2371.565,2371.565,225.705,58.786,38.316,322.807,2694.372,322.807,2368.797,284.49,1775.901,215.268,0.880192119,0.749705863,0.121216216,0.241481383,0.25149369
Brazil,2012Q2,2863.306,62.439426272871465,0.4783773440489859,1036.306,606.915,2509.193,2509.193,242.671,66.492,44.95,354.113,2863.306,354.113,2513.5,309.163,1881.652,230.389,0.876327225,0.748618261,0.12243975,0.258845512,0.250328404
Brazil,2012Q3,2812.607,59.79373487541798,0.49234405002215553,993.315,581.069,2446.977,2446.977,256.54,63.92,45.17,365.63,2812.607,365.63,2449.843,320.46,1816.026,243.678,0.870003168,0.741282605,0.134182,0.234852261,0.26228335
Brazil,2012Q4,2966.579,61.6142653008665,0.488209734902114,1044.103,619.799,2574.125,2574.125,266.917,69.503,56.034,392.454,2966.579,392.454,2582.647,340.208,1916.709,262.996,0.867708226,0.742149043,0.137212274,0.230247246,0.26205945
Brazil,2013Q1,2914.346,59.15159806044763,0.4954173891503592,1008.003,556.86,2511.694,2511.694,275.1,68.535,59.016,402.652,2914.346,402.652,2523.386,348.978,1851.825,273.317,0.861837956,0.733865132,0.14759332,0.216039454,0.27416571
Brazil,2013Q2,2970.307,58.62787836584475,0.45075501464953793,1035.372,609.768,2559.194,2559.194,287.062,62.202,61.849,411.113,2970.307,411.113,2554.982,356.969,1894.663,275.182,0.861592421,0.741556301,0.145240605,0.221833901,0.264324756
Brazil,2013Q3,2996.762,57.74044485445921,0.4430463869567144,1023.412,579.426,2528.208,2528.208,337.6,64.199,66.756,468.554,2996.762,468.554,2523.835,409.682,1897.512,326.77,0.843646576,0.751836788,0.172209715,0.171917088,0.262293943
Brazil,2013Q4,3177.361,59.594674713253134,0.424844931599966,1068.834,678.606,2700.509,2700.509,340.142,62.16,74.551,476.852,3177.361,476.852,2691.663,410.515,2028.126,326.561,0.849921995,0.75348437,0.16101613,0.191599479,0.256212645
Brazil,2014Q1,3163.411,57.76925686941169,0.4424191479007211,989.053,654.348,2658.295,2658.295,362.575,69.097,73.444,505.116,3163.411,505.116,2633.463,440.982,1990.105,361.189,0.840325522,0.755698865,0.181492434,0.141042276,0.26392187
Brazil,2014Q2,3306.662,59.305482793643705,0.45415323130024066,1131.4,703.773,2831.061,2831.061,330.754,66.753,78.094,475.601,3306.662,526.358,2752.794,458.842,2111.247,383.585,0.840818929,0.766946964,0.181686463,0.124620284,0.253581168
Brazil,2014Q3,3299.931,58.06021004863787,0.40779708017290595,1115.148,672.054,2791.644,2791.644,350.376,70.356,87.554,508.287,3299.931,568.097,2702.647,491.038,2079.02,401.687,0.827845794,0.769253254,0.193209782,0.136662084,0.250312069
Brazil,2014Q4,3560.826,61.617158266758395,0.37647767487387995,1124.251,742.437,2979.924,2979.924,405.405,76.734,98.763,580.902,3560.826,592.043,2939.377,503.424,2183.611,406.963,0.833734364,0.74288225,0.186371565,0.167283565,0.275032734
Brazil,2015Q1,3738.724,63.911516272912586,0.31333228889237036,1157.621,736.722,3069.479,3069.479,447.269,101.351,120.626,669.245,3738.724,679.2,3033.901,571.191,2316.487,469.605,0.818333742,0.763534143,0.202722916,0.147965783,0.256112459
Brazil,2015Q2,3878.186,65.64643658338703,0.31857279388340237,1341.696,757.627,3218.983,3218.983,464.969,74.022,120.213,659.203,3878.186,698.894,3158.484,591.694,2462.42,493.55,0.819788427,0.779620856,0.200432907,0.13289878,0.239609684
Brazil,2015Q3,4148.653,69.68098087585017,0.242883513067133,1342.893,770.32,3395.203,3395.203,517.045,83.329,153.076,753.45,4148.653,747.088,3405.432,606.473,2588.74,487.97,0.819920345,0.760179619,0.188497107,0.204287353,0.247624524
Brazil,2015Q4,4300.759,71.72967089563541,0.25609506248719527,1505.87,783.055,3568.127,3568.127,495.832,94.822,141.978,732.632,4300.759,720.471,3539.258,586.231,2650.17,497.84,0.832478174,0.748792544,0.1878521,0.160334773,0.269494011
Brazil,2016Q1,4383.41,72.59183424046698,0.27693159789531985,1479.965,787.641,3693.097,3693.097,471.823,86.944,131.546,690.313,4383.41,688.438,3665.301,563.674,2753.5,460.73,0.842944648,0.751234346,0.167325222,0.199642339,0.257918188
